+ go run ../tasks//go/rpc/server.go
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
2018/05/15 15:26:15 Hello World %!d(string=Stefanos) 
